fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,500,0,0.9977324264524992,0.020934317641329202,0.020316142953678194,0.0007747677060563537,0.0007019021240575542,0.03700945592450467,0.034548985290068376,0.18255083166283134,0.19951651176406418,0.3334882121387977,-0.32781848807519015,1,-1,False
global,500,1,0.9974217750006614,0.0235405556687122,0.02292834318356917,0.0008708513446111571,0.0007712802217052716,0.036993661359005524,0.03363872459210152,0.18255083166283134,0.19951651176406418,0.3647791414781257,-0.3119827497211591,1,-1,False
global,500,2,0.9968039073980457,0.03164458654097336,0.030681941156437353,0.0011938970958502877,0.001030717380633429,0.037728320270654564,0.03359361701980108,0.18255083166283134,0.19951651176406418,0.4257243393412994,-0.35949442857212965,1,-1,False
global,500,3,0.9967499356572246,0.039463232048849134,0.03825157162713809,0.0013934198075340597,0.0012864857798787288,0.035309317944592834,0.03363223326923421,0.18255083166283134,0.19951651176406418,0.4472549995219375,-0.3921158147878879,1,-1,False
global,500,4,0.9962321570883869,0.04908466510976543,0.04785771783602616,0.001683526328678486,0.0016474051972508541,0.0342984173348989,0.034422978607030995,0.18255083166283134,0.19951651176406418,0.43786993418499437,-0.31636776116112686,1,-1,False
global,500,5,0.9966884953290934,0.05764423796840072,0.05659094974683167,0.0018760132741631895,0.0018162290648621254,0.0325446799243244,0.0320939845149676,0.18255083166283134,0.19951651176406418,0.42643077869586477,-0.31146419837762296,1,-1,False
global,500,6,0.9975928321023836,0.0910841309109473,0.08981806503031237,0.002606838193217655,0.0025137301513180484,0.028620113812869923,0.027986910544885363,0.18255083166283134,0.19951651176406418,0.494071672448869,-0.2194395220216272,1,-1,False
global,500,7,0.9954329226052504,0.11137998147811058,0.10892602008211251,0.0036392522810785276,0.0035050065881732356,0.03267420440174653,0.03217786333817237,0.18255083166283134,0.19951651176406418,0.5252591190128091,-0.3403431177365025,1,-1,False
global,500,8,0.985045978038103,0.16857538045008574,0.16709360302859297,0.005280852477176807,0.005095029374846577,0.03132635657162547,0.030492067215611585,0.18255083166283134,0.19951651176406418,0.5800042234859906,-0.42320462407489623,1,-1,False
global,500,9,0.9782099392756772,0.20956577268053597,0.2025353945657558,0.007165085713998467,0.006138935109212655,0.03419015243925825,0.030310431035398943,0.18255083166283134,0.19951651176406418,0.548266659142999,-0.406043522321152,1,-1,False
global,500,10,0.9693388508617845,0.34995352638378674,0.3167223170819283,0.011954951843350747,0.010855885432293067,0.03416154129631487,0.03427571991867222,0.18255083166283134,0.19951651176406418,0.5799566755620182,-0.5346460116947983,1,-1,False
global,500,11,0.9573649861387616,0.3728745868749237,0.3304305623766927,0.014280114117301899,0.01299468325990571,0.0382973649048708,0.03932651739729722,0.18255083166283134,0.19951651176406418,0.54352362205111,-0.5391895346131793,1,-1,False
